date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:48	2639/2639	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202017%2013:20:12%20GMT	http://bepatrickdavid.com/assets/img/logo.png	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/img/logo.png	(from http://bepatrickdavid.com/)
18:20:48	4869/4869	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202017%2013:20:12%20GMT	http://bepatrickdavid.com/assets/img/logo2x.png	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/img/logo2x.png	(from http://bepatrickdavid.com/)
18:20:48	18770/18770	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202017%2008:48:10%20GMT	http://bepatrickdavid.com/web-designer.html	C:/My%20Web%20Sites/yash/bepatrickdavid.com/web-designer.html	(from http://bepatrickdavid.com/)
18:20:56	42084/42084	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202017%2015:05:31%20GMT	http://bepatrickdavid.com/assets/img/look-750.jpg	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/img/look-750.jpg	(from http://bepatrickdavid.com/)
18:20:59	93682/93682	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202017%2015:05:38%20GMT	http://bepatrickdavid.com/assets/img/toscano-750.jpg	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/img/toscano-750.jpg	(from http://bepatrickdavid.com/)
18:21:00	3489/3489	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Feb%202017%2014:09:03%20GMT	http://bepatrickdavid.com/assets/js/main.js	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/js/main.js	(from http://bepatrickdavid.com/)
18:21:02	36868/36868	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Feb%202017%2013:20:26%20GMT	http://bepatrickdavid.com/assets/js/bootstrap/bootstrap.min.js	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/js/bootstrap/bootstrap.min.js	(from http://bepatrickdavid.com/)
18:21:02	76751/76751	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202017%2015:05:34%20GMT	http://bepatrickdavid.com/assets/img/oleomec-750.jpg	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/img/oleomec-750.jpg	(from http://bepatrickdavid.com/)
18:21:02	366/366	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Dec%202018%2012:48:47%20GMT	http://bepatrickdavid.com/assets/css/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/css/fonts/glyphicons-halflings-regular.eot	(from http://bepatrickdavid.com/assets/css/bootstrap/bootstrap.min.css)
18:21:03	366/366	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Dec%202018%2012:48:47%20GMT	http://bepatrickdavid.com/assets/css/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/css/fonts/glyphicons-halflings-regulard41d.eot	(from http://bepatrickdavid.com/assets/css/bootstrap/bootstrap.min.css)
18:21:03	368/368	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Dec%202018%2012:48:47%20GMT	http://bepatrickdavid.com/assets/css/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/css/fonts/glyphicons-halflings-regular.woff2	(from http://bepatrickdavid.com/assets/css/bootstrap/bootstrap.min.css)
18:21:03	367/367	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Dec%202018%2012:48:47%20GMT	http://bepatrickdavid.com/assets/css/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/css/fonts/glyphicons-halflings-regular.woff	(from http://bepatrickdavid.com/assets/css/bootstrap/bootstrap.min.css)
18:21:03	366/366	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Dec%202018%2012:48:48%20GMT	http://bepatrickdavid.com/assets/css/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/css/fonts/glyphicons-halflings-regular.ttf	(from http://bepatrickdavid.com/assets/css/bootstrap/bootstrap.min.css)
18:21:04	366/366	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Dec%202018%2012:48:48%20GMT	http://bepatrickdavid.com/assets/css/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/css/fonts/glyphicons-halflings-regular.svg	(from http://bepatrickdavid.com/assets/css/bootstrap/bootstrap.min.css)
18:21:04	110046/110046	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202017%2015:05:36%20GMT	http://bepatrickdavid.com/assets/img/emmearredo-750.jpg	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/img/emmearredo-750.jpg	(from http://bepatrickdavid.com/)
18:21:06	43710/43710	---MC-	200	added ('OK')	text/javascript	date:Mon,%2005%20Nov%202018%2021:10:09%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/yash/www.google-analytics.com/analytics.js	(from http://bepatrickdavid.com/)
18:21:17	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2020%20Feb%202017%2013:19:34%20GMT	http://bepatrickdavid.com/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/fonts/fontawesome-webfont3e6e.woff2	(from http://bepatrickdavid.com/assets/css/font-awesome.min.css)
18:21:21	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2020%20Feb%202017%2013:19:33%20GMT	http://bepatrickdavid.com/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/fonts/fontawesome-webfont3e6e.woff	(from http://bepatrickdavid.com/assets/css/font-awesome.min.css)
18:21:29	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Feb%202017%2013:19:25%20GMT	http://bepatrickdavid.com/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/fonts/fontawesome-webfont3e6e.eot	(from http://bepatrickdavid.com/assets/css/font-awesome.min.css)
18:21:33	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2020%20Feb%202017%2013:19:32%20GMT	http://bepatrickdavid.com/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/fonts/fontawesome-webfont3e6e.ttf	(from http://bepatrickdavid.com/assets/css/font-awesome.min.css)
18:21:34	333834/333834	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Feb%202017%2013:19:42%20GMT	http://bepatrickdavid.com/assets/fonts/ionicons.svg?v=2.0.0	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/fonts/ionicons28b5.svg	(from http://bepatrickdavid.com/assets/css/ionicons.min.css)
18:21:36	321/321	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Dec%202018%2012:49:19%20GMT	http://bepatrickdavid.com/POST	C:/My%20Web%20Sites/yash/bepatrickdavid.com/POST	(from https://connect.facebook.net/en_US/fbevents.js)
18:21:38	9518/9518	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202017%2013:20:13%20GMT	http://bepatrickdavid.com/assets/img/logo_big2x.png	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/img/logo_big2x.png	(from http://bepatrickdavid.com/)
18:21:39	120724/120724	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Feb%202017%2013:19:37%20GMT	http://bepatrickdavid.com/assets/fonts/ionicons.eot?v=2.0.0	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/fonts/ionicons28b5.eot	(from http://bepatrickdavid.com/assets/css/ionicons.min.css)
18:21:42	67904/67904	---M--	200	added ('OK')	font/woff	date:Mon,%2020%20Feb%202017%2013:19:44%20GMT	http://bepatrickdavid.com/assets/fonts/ionicons.woff?v=2.0.0	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/fonts/ionicons28b5.woff	(from http://bepatrickdavid.com/assets/css/ionicons.min.css)
18:21:48	53404/53404	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202017%2015:05:32%20GMT	http://bepatrickdavid.com/assets/img/projects-750.jpg	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/img/projects-750.jpg	(from http://bepatrickdavid.com/)
18:21:49	41820/41820	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Feb%202017%2013:57:51%20GMT	http://bepatrickdavid.com/assets/js/library.js	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/js/library.js	(from http://bepatrickdavid.com/)
18:21:52	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Feb%202017%2013:19:30%20GMT	http://bepatrickdavid.com/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/fonts/fontawesome-webfont3e6e.svg	(from http://bepatrickdavid.com/assets/css/font-awesome.min.css)
18:21:54	84345/84345	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Feb%202017%2013:20:31%20GMT	http://bepatrickdavid.com/assets/js/jquery.min.js	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/js/jquery.min.js	(from http://bepatrickdavid.com/)
18:21:54	188508/188508	---M--	200	added ('OK')	font/ttf	date:Mon,%2020%20Feb%202017%2013:19:44%20GMT	http://bepatrickdavid.com/assets/fonts/ionicons.ttf?v=2.0.0	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/fonts/ionicons28b5.ttf	(from http://bepatrickdavid.com/assets/css/ionicons.min.css)
18:21:55	329/329	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Dec%202018%2012:49:39%20GMT	http://bepatrickdavid.com/web-designer	C:/My%20Web%20Sites/yash/bepatrickdavid.com/web-designer	(from http://bepatrickdavid.com/web-designer.html)
18:22:00	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Feb%202017%2013:19:25%20GMT	http://bepatrickdavid.com/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/yash/bepatrickdavid.com/assets/fonts/fontawesome-webfontd41d.eot	(from http://bepatrickdavid.com/assets/css/font-awesome.min.css)
